epoch,global_step,loss,lr
1,2800,0.2538011558353901,9.997841963316833e-05
1,2850,0.22802092134952545,9.99774712289214e-05
1,2900,0.2143086902797222,9.997650243507677e-05
1,2950,0.15447263792157173,9.997551325202967e-05
1,3000,0.29019724391400814,9.997450368018369e-05
1,3050,0.16340762004256248,9.997347371995068e-05
1,3100,0.23351703211665154,9.997242337175086e-05
1,3150,0.1601977115496993,9.997135263601274e-05
1,3200,0.20232493430376053,9.997026151317317e-05
1,3250,0.22565842792391777,9.996915000367728e-05
1,3300,0.2074893801473081,9.996801810797854e-05
1,3350,0.25065093860030174,9.996686582653873e-05
1,3400,0.1674516573548317,9.9965693159828e-05
1,3450,0.23857607506215572,9.99645001083247e-05
1,3500,0.24839214980602264,9.996328667251562e-05
1,3550,0.1420540064573288,9.99620528528958e-05
1,3600,0.16514514945447445,9.996079864996859e-05
1,3650,0.24009446427226067,9.995952406424569e-05
1,3700,0.18884373921900988,9.99582290962471e-05
1,3750,0.24942146614193916,9.995691374650111e-05
1,3800,0.11626834981143475,9.99555780155444e-05
1,3850,0.354707807302475,9.995422190392187e-05
1,3900,0.14365975745022297,9.995284541218681e-05
1,3950,0.16469324752688408,9.99514485409008e-05
1,4000,0.24580137431621552,9.995003129063369e-05
1,4050,0.15580660104751587,9.994859366196372e-05
1,4100,0.15328318253159523,9.99471356554774e-05
1,4150,0.13775631692260504,9.994565727176954e-05
1,4200,0.15121383219957352,9.994415851144331e-05
1,4250,0.12614514119923115,9.994263937511017e-05
1,4300,0.16777971386909485,9.994109986338987e-05
1,4350,0.1709105335175991,9.99395399769105e-05
1,4400,0.17723368108272552,9.993795971630847e-05
1,4450,0.16435221768915653,9.993635908222847e-05
1,4500,0.18943233788013458,9.993473807532354e-05
1,4550,0.15989473275840282,9.993309669625499e-05
1,4600,0.18077251967042685,9.993143494569247e-05
1,4650,0.1906483881175518,9.992975282431395e-05
1,4700,0.22984467446804047,9.992805033280568e-05
1,4750,0.20052214618772268,9.992632747186221e-05
1,4800,0.2168438471853733,9.992458424218648e-05
1,4850,0.13272044248878956,9.992282064448966e-05
1,4900,0.23217708244919777,9.992103667949123e-05
2,4950,0.19752343371510506,9.991923234791904e-05
2,5000,0.15617625787854195,9.991740765050921e-05
2,5050,0.17819998040795326,9.991556258800614e-05
2,5100,0.20210902206599712,9.991369716116261e-05
2,5150,0.16996557265520096,9.991181137073966e-05
2,5200,0.2888897433876991,9.990990521750663e-05
2,5250,0.2475961409509182,9.990797870224119e-05
2,5300,0.18705347552895546,9.990603182572932e-05
2,5350,0.1709306500852108,9.990406458876528e-05
2,5400,0.22072919830679893,9.99020769921517e-05
2,5450,0.22216551005840302,9.990006903669941e-05
2,5500,0.2704695090651512,9.989804072322766e-05
2,5550,0.30416126549243927,9.989599205256392e-05
2,5600,0.22508161514997482,9.9893923025544e-05
2,5650,0.15518962778151035,9.989183364301204e-05
2,5700,0.2785818874835968,9.988972390582042e-05
2,5750,0.18736005201935768,9.988759381482991e-05
2,5800,0.23739805817604065,9.988544337090948e-05
2,5850,0.30771536380052567,9.98832725749365e-05
2,5900,0.23879117891192436,9.988108142779657e-05
2,5950,0.16567861661314964,9.987886993038366e-05
2,6000,0.2059749700129032,9.987663808359999e-05
2,6050,0.1779855452477932,9.987438588835609e-05
2,6100,0.3063322380185127,9.987211334557081e-05
2,6150,0.2618877850472927,9.986982045617128e-05
2,6200,0.19866376370191574,9.986750722109296e-05
2,6250,0.17279110848903656,9.986517364127961e-05
2,6300,0.20666451379656792,9.986281971768324e-05
2,6350,0.21692080609500408,9.986044545126421e-05
2,6400,0.25012601912021637,9.985805084299116e-05
2,6450,0.16378828883171082,9.985563589384104e-05
2,6500,0.13813435472548008,9.985320060479908e-05
2,6550,0.21408073976635933,9.985074497685881e-05
2,6600,0.19128508493304253,9.984826901102209e-05
2,6650,0.24237418919801712,9.984577270829904e-05
2,6700,0.26800668984651566,9.984325606970811e-05
2,6750,0.23730155266821384,9.9840719096276e-05
2,6800,0.16721760109066963,9.983816178903774e-05
2,6850,0.17832066118717194,9.983558414903665e-05
2,6900,0.2605154849588871,9.983298617732436e-05
2,6950,0.10350907128304243,9.983036787496076e-05
2,7000,0.15990348905324936,9.982772924301408e-05
2,7050,0.1499040424823761,9.982507028256079e-05
2,7100,0.2051629237830639,9.98223909946857e-05
2,7150,0.23894782736897469,9.981969138048188e-05
2,7200,0.14016809780150652,9.981697144105072e-05
2,7250,0.23622776195406914,9.981423117750188e-05
2,7300,0.290333092212677,9.981147059095333e-05
2,7350,0.27462876588106155,9.980868968253132e-05
2,7400,0.26138023659586906,9.980588845337037e-05
2,7450,0.1916186809539795,9.980306690461337e-05
2,7500,0.22180925868451595,9.980022503741138e-05
2,7550,0.18746063392609358,9.979736285292385e-05
2,7600,0.18821350671350956,9.979448035231847e-05
2,7650,0.23421600833535194,9.979157753677124e-05
2,7700,0.20843327790498734,9.978865440746642e-05
2,7750,0.2619239157065749,9.97857109655966e-05
2,7800,0.18136639893054962,9.978274721236261e-05
2,7850,0.15412461524829268,9.977976314897359e-05
2,7900,0.1631600558757782,9.977675877664701e-05
2,7950,0.08261395432054996,9.977373409660852e-05
2,8000,0.17721140012145042,9.977068911009215e-05
2,8050,0.28218284249305725,9.976762381834017e-05
2,8100,0.22107302024960518,9.976453822260315e-05
2,8150,0.19517860934138298,9.976143232413994e-05
2,8200,0.1309982966631651,9.975830612421768e-05
2,8250,0.12182161025702953,9.975515962411175e-05
2,8300,0.1654808297753334,9.975199282510587e-05
2,8350,0.17548475973308086,9.974880572849203e-05
2,8400,0.19934197142720222,9.974559833557046e-05
2,8450,0.16860989294946194,9.974237064764973e-05
2,8500,0.15005388669669628,9.973912266604663e-05
2,8550,0.1869448460638523,9.973585439208628e-05
2,8600,0.16602786909788847,9.973256582710202e-05
2,8650,0.1474690092727542,9.972925697243555e-05
2,8700,0.22504928708076477,9.972592782943677e-05
2,8750,0.22596512734889984,9.972257839946391e-05
2,8800,0.15762734785676003,9.971920868388345e-05
2,8850,0.2608262486755848,9.971581868407014e-05
2,8900,0.21451841574162245,9.971240840140704e-05
2,8950,0.23234284482896328,9.970897783728546e-05
2,9000,0.1589169716462493,9.970552699310495e-05
2,9050,0.13492779806256294,9.970205587027342e-05
2,9100,0.15821597911417484,9.969856447020698e-05
2,9150,0.1692930907011032,9.969505279433004e-05
2,9200,0.1393438410013914,9.969152084407527e-05
2,9250,0.2579578571021557,9.968796862088364e-05
2,9300,0.30337973684072495,9.968439612620435e-05
2,9350,0.16525497660040855,9.96808033614949e-05
2,9400,0.2173602283000946,9.967719032822107e-05
2,9450,0.30691877380013466,9.967355702785686e-05
2,9500,0.2671993859112263,9.966990346188458e-05
2,9550,0.18127409368753433,9.96662296317948e-05
2,9600,0.12701759673655033,9.966253553908634e-05
2,9650,0.21519261226058006,9.965882118526633e-05
2,9700,0.22548369318246841,9.965508657185009e-05
2,9750,0.09796456899493933,9.965133170036131e-05
2,9800,0.2712888531386852,9.964755657233185e-05
2,9850,0.1651101354509592,9.964376118930185e-05
3,9900,0.29581211507320404,9.96399455528198e-05
3,9950,0.17792658880352974,9.963610966444233e-05
3,10000,0.16023134347051382,9.96322535257344e-05
3,10050,0.15140443108975887,9.962837713826922e-05
3,10100,0.25977618247270584,9.96244805036283e-05
3,10150,0.16149352118372917,9.962056362340133e-05
3,10200,0.19897124730050564,9.961662649918631e-05
3,10250,0.21265636011958122,9.961266913258951e-05
3,10300,0.19133897870779037,9.960869152522543e-05
3,10350,0.09420393034815788,9.960469367871681e-05
3,10400,0.21980860456824303,9.960067559469473e-05
3,10450,0.20353976637125015,9.959663727479842e-05
3,10500,0.22125623375177383,9.959257872067544e-05
3,10550,0.14657646976411343,9.958849993398158e-05
3,10600,0.16248640790581703,9.958440091638088e-05
3,10650,0.18941838666796684,9.958028166954564e-05
3,10700,0.20885319635272026,9.957614219515644e-05
3,10750,0.16685783676803112,9.957198249490204e-05
3,10800,0.20753224939107895,9.956780257047953e-05
3,10850,0.17823047190904617,9.956360242359421e-05
3,10900,0.18708523362874985,9.955938205595965e-05
3,10950,0.17541060969233513,9.955514146929763e-05
3,11000,0.2627642974257469,9.95508806653382e-05
3,11050,0.25332507491111755,9.95465996458197e-05
3,11100,0.18763018678873777,9.954229841248868e-05
3,11150,0.1378071024082601,9.953797696709992e-05
3,11200,0.23044539615511894,9.953363531141647e-05
3,11250,0.22864601761102676,9.952927344720962e-05
3,11300,0.26845769584178925,9.952489137625889e-05
3,11350,0.1904575228691101,9.952048910035209e-05
3,11400,0.18608972057700157,9.951606662128523e-05
3,11450,0.1054447777569294,9.951162394086258e-05
3,11500,0.17970146983861923,9.950716106089663e-05
3,11550,0.12723646312952042,9.950267798320813e-05
3,11600,0.25209977850317955,9.949817470962608e-05
3,11650,0.13509933650493622,9.949365124198768e-05
3,11700,0.22597293555736542,9.948910758213842e-05
3,11750,0.26192891225218773,9.948454373193201e-05
3,11800,0.14973420649766922,9.947995969323039e-05
3,11850,0.1896594911813736,9.94753554679037e-05
3,11900,0.17880330979824066,9.947073105783038e-05
3,11950,0.3205090742558241,9.946608646489706e-05
3,12000,0.13636351004242897,9.946142169099866e-05
3,12050,0.17891206964850426,9.945673673803826e-05
3,12100,0.15456786379218102,9.945203160792722e-05
3,12150,0.15264886990189552,9.944730630258511e-05
3,12200,0.25156157463788986,9.944256082393975e-05
3,12250,0.15078402869403362,9.943779517392717e-05
3,12300,0.2244059182703495,9.943300935449165e-05
3,12350,0.26493003498762846,9.94282033675857e-05
3,12400,0.16547182202339172,9.942337721517002e-05
3,12450,0.2104429416358471,9.941853089921356e-05
3,12500,0.2566501051187515,9.941366442169353e-05
3,12550,0.15606358833611012,9.940877778459532e-05
3,12600,0.18743140250444412,9.940387098991256e-05
3,12650,0.18302107602357864,9.939894403964707e-05
3,12700,0.24225449934601784,9.9393996935809e-05
3,12750,0.12441609753295779,9.938902968041659e-05
3,12800,0.2582516334950924,9.938404227549637e-05
3,12850,0.0689860712736845,9.93790347230831e-05
3,12900,0.17582535929977894,9.937400702521971e-05
3,12950,0.16166290640830994,9.936895918395741e-05
3,13000,0.27364151179790497,9.936389120135558e-05
3,13050,0.24048597365617752,9.935880307948184e-05
3,13100,0.19803884625434875,9.935369482041202e-05
3,13150,0.23888806253671646,9.934856642623015e-05
3,13200,0.18460588529706,9.93434178990285e-05
3,13250,0.26346687600016594,9.933824924090758e-05
3,13300,0.2874324005097151,9.933306045397602e-05
3,13350,0.23532658070325851,9.932785154035074e-05
3,13400,0.14363474771380424,9.932262250215687e-05
3,13450,0.20399772748351097,9.931737334152772e-05
3,13500,0.2811373807489872,9.93121040606048e-05
3,13550,0.25626115873456,9.930681466153788e-05
3,13600,0.23049268126487732,9.930150514648491e-05
3,13650,0.17387555073946714,9.929617551761199e-05
3,13700,0.24771527759730816,9.929082577709355e-05
3,13750,0.1933729387819767,9.928545592711209e-05
3,13800,0.20164929330348969,9.928006596985843e-05
3,13850,0.17274194210767746,9.92746559075315e-05
3,13900,0.19076596945524216,9.926922574233852e-05
3,13950,0.3055305816233158,9.926377547649483e-05
3,14000,0.2610248103737831,9.925830511222401e-05
3,14050,0.23557022213935852,9.925281465175787e-05
3,14100,0.23685604333877563,9.924730409733634e-05
3,14150,0.1532895676791668,9.92417734512076e-05
3,14200,0.20309024676680565,9.923622271562804e-05
3,14250,0.14161939173936844,9.923065189286223e-05
3,14300,0.19648786587640643,9.92250609851829e-05
3,14350,0.1868106909096241,9.921944999487102e-05
3,14400,0.17773373797535896,9.921381892421578e-05
3,14450,0.15438398718833923,9.920816777551443e-05
3,14500,0.1876257061958313,9.920249655107259e-05
3,14550,0.23859548941254616,9.919680525320392e-05
3,14600,0.2401723600924015,9.919109388423038e-05
3,14650,0.2994951233267784,9.918536244648203e-05
3,14700,0.2523013912141323,9.917961094229718e-05
3,14750,0.10314406268298626,9.91738393740223e-05
4,14800,0.2248663194477558,9.916804774401206e-05
4,14850,0.14064651168882847,9.916223605462926e-05
4,14900,0.15635961294174194,9.915640430824499e-05
4,14950,0.18260021787136793,9.915055250723843e-05
4,15000,0.15523631125688553,9.914468065399698e-05
4,15050,0.19810577481985092,9.91387887509162e-05
4,15100,0.18627437204122543,9.913287680039985e-05
4,15150,0.2257903553545475,9.912694480485989e-05
4,15200,0.18485027551651,9.912099276671638e-05
4,15250,0.2248806543648243,9.911502068839767e-05
4,15300,0.19762421678751707,9.910902857234016e-05
4,15350,0.15380937699228525,9.910301642098851e-05
4,15400,0.2283742781728506,9.909698423679557e-05
4,15450,0.2706531919538975,9.909093202222226e-05
4,15500,0.1978731006383896,9.908485977973779e-05
4,15550,0.318829782307148,9.907876751181947e-05
4,15600,0.14770745672285557,9.907265522095279e-05
4,15650,0.1736119817942381,9.906652290963144e-05
4,15700,0.20004868134856224,9.90603705803572e-05
4,15750,0.26218873634934425,9.905419823564013e-05
4,15800,0.18395773693919182,9.904800587799838e-05
4,15850,0.25009702146053314,9.904179350995828e-05
4,15900,0.291387215256691,9.90355611340543e-05
4,15950,0.2553590312600136,9.902930875282915e-05
4,16000,0.2532392740249634,9.902303636883361e-05
4,16050,0.21780671924352646,9.901674398462667e-05
4,16100,0.1845808383077383,9.901043160277548e-05
4,16150,0.15482458379119635,9.900409922585533e-05
4,16200,0.26362520456314087,9.899774685644966e-05
4,16250,0.18125393614172935,9.899137449715013e-05
4,16300,0.17286019399762154,9.898498215055647e-05
4,16350,0.1966842021793127,9.89785698192766e-05
4,16400,0.21119531989097595,9.897213750592662e-05
4,16450,0.1861199177801609,9.896568521313074e-05
4,16500,0.14698896743357182,9.895921294352135e-05
4,16550,0.1550805140286684,9.895272069973897e-05
4,16600,0.16750076599419117,9.894620848443228e-05
4,16650,0.17915820330381393,9.893967630025811e-05
4,16700,0.1612414624541998,9.893312414988143e-05
4,16750,0.1988532356917858,9.892655203597536e-05
4,16800,0.16350340843200684,9.891995996122117e-05
4,16850,0.17965306714177132,9.891334792830827e-05
4,16900,0.24897073954343796,9.890671593993417e-05
4,16950,0.1572447046637535,9.89000639988046e-05
4,17000,0.23910152167081833,9.88933921076334e-05
4,17050,0.15273711271584034,9.88867002691425e-05
4,17100,0.21933501865714788,9.887998848606203e-05
4,17150,0.19525546953082085,9.887325676113025e-05
4,17200,0.1956856306642294,9.886650509709352e-05
4,17250,0.2795073613524437,9.885973349670634e-05
4,17300,0.22810114175081253,9.88529419627314e-05
4,17350,0.17095285095274448,9.884613049793945e-05
4,17400,0.24208956584334373,9.883929910510943e-05
4,17450,0.24757897853851318,9.883244778702834e-05
4,17500,0.22396962344646454,9.882557654649139e-05
4,17550,0.20794156193733215,9.881868538630187e-05
4,17600,0.1743590347468853,9.88117743092712e-05
4,17650,0.1562458537518978,9.880484331821893e-05
4,17700,0.2275189869105816,9.879789241597275e-05
4,17750,0.18253258615732193,9.879092160536846e-05
4,17800,0.2541757896542549,9.878393088924995e-05
4,17850,0.17851848527789116,9.87769202704693e-05
4,17900,0.2564774863421917,9.876988975188667e-05
4,17950,0.17675987258553505,9.876283933637032e-05
4,18000,0.14286950416862965,9.875576902679667e-05
4,18050,0.17814602330327034,9.87486788260502e-05
4,18100,0.193737231194973,9.874156873702358e-05
4,18150,0.2076265513896942,9.873443876261754e-05
4,18200,0.23019031807780266,9.872728890574093e-05
4,18250,0.193867901340127,9.872011916931072e-05
4,18300,0.12732009682804346,9.871292955625201e-05
4,18350,0.25786490738391876,9.870572006949795e-05
4,18400,0.17659523338079453,9.869849071198986e-05
4,18450,0.21601592563092709,9.869124148667717e-05
4,18500,0.1523822620511055,9.868397239651731e-05
4,18550,0.18628008849918842,9.867668344447598e-05
4,18600,0.18445468693971634,9.866937463352684e-05
4,18650,0.1684932392090559,9.866204596665172e-05
4,18700,0.19725923612713814,9.865469744684055e-05
4,18750,0.2616299279034138,9.864732907709133e-05
4,18800,0.2194158211350441,9.86399408604102e-05
4,18850,0.12299170158803463,9.863253279981135e-05
4,18900,0.24034123495221138,9.862510489831711e-05
4,18950,0.1573041696101427,9.861765715895787e-05
4,19000,0.2208382897078991,9.861018958477212e-05
4,19050,0.2253003865480423,9.860270217880649e-05
4,19100,0.22469124011695385,9.859519494411559e-05
4,19150,0.19148072972893715,9.858766788376226e-05
4,19200,0.24264850467443466,9.858012100081732e-05
4,19250,0.1880355440080166,9.857255429835973e-05
4,19300,0.17517964635044336,9.856496777947651e-05
4,19350,0.24220960959792137,9.855736144726278e-05
4,19400,0.1801040694117546,9.854973530482175e-05
4,19450,0.30348942056298256,9.854208935526468e-05
4,19500,0.21755677834153175,9.853442360171096e-05
4,19550,0.18452210910618305,9.8526738047288e-05
4,19600,0.184659905731678,9.851903269513135e-05
4,19650,0.13281557522714138,9.851130754838458e-05
4,19700,0.20099618658423424,9.850356261019938e-05
5,19750,0.23756416141986847,9.84957978837355e-05
5,19800,0.24852896109223366,9.848801337216076e-05
5,19850,0.14862843230366707,9.848020907865103e-05
5,19900,0.10428404621779919,9.847238500639028e-05
5,19950,0.18477335199713707,9.846454115857058e-05
5,20000,0.16972827911376953,9.845667753839199e-05
5,20050,0.22034377232193947,9.844879414906268e-05
5,20100,0.14221594482660294,9.844089099379888e-05
5,20150,0.2267298810184002,9.843296807582492e-05
5,20200,0.10006422642618418,9.842502539837311e-05
5,20250,0.24013556353747845,9.84170629646839e-05
5,20300,0.20870473980903625,9.840908077800577e-05
5,20350,0.29495877772569656,9.840107884159523e-05
5,20400,0.21077998727560043,9.839305715871693e-05
5,20450,0.1837691254913807,9.838501573264349e-05
5,20500,0.18630275502800941,9.83769545666556e-05
5,20550,0.2772610932588577,9.836887366404204e-05
5,20600,0.2138536386191845,9.836077302809964e-05
5,20650,0.12585891038179398,9.835265266213321e-05
5,20700,0.215910155326128,9.834451256945572e-05
5,20750,0.1934729740023613,9.83363527533881e-05
5,20800,0.2283997517079115,9.832817321725938e-05
5,20850,0.18302679993212223,9.831997396440658e-05
5,20900,0.2822336331009865,9.831175499817482e-05
5,20950,0.2770312838256359,9.830351632191724e-05
5,21000,0.23369480669498444,9.8295257938995e-05
5,21050,0.26062071323394775,9.828697985277734e-05
5,21100,0.21395684033632278,9.82786820666415e-05
5,21150,0.1473784428089857,9.827036458397281e-05
5,21200,0.19845603592693806,9.826202740816457e-05
5,21250,0.24415172636508942,9.825367054261816e-05
5,21300,0.20623354241251945,9.824529399074296e-05
5,21350,0.2149175051599741,9.823689775595642e-05
5,21400,0.21565779577940702,9.8228481841684e-05
5,21450,0.18822222761809826,9.822004625135919e-05
5,21500,0.21863894909620285,9.82115909884235e-05
5,21550,0.18326763808727264,9.820311605632646e-05
5,21600,0.2445382960140705,9.819462145852565e-05
5,21650,0.20251336693763733,9.818610719848667e-05
5,21700,0.21474657580256462,9.817757327968312e-05
5,21750,0.25619183853268623,9.816901970559663e-05
5,21800,0.1958379652351141,9.816044647971685e-05
5,21850,0.20854229107499123,9.815185360554145e-05
5,21900,0.20365506038069725,9.814324108657613e-05
5,21950,0.21066464856266975,9.813460892633457e-05
5,22000,0.20456527918577194,9.81259571283385e-05
5,22050,0.15056557580828667,9.811728569611762e-05
5,22100,0.15702185966074467,9.81085946332097e-05
5,22150,0.3061033636331558,9.809988394316045e-05
5,22200,0.3069901168346405,9.809115362952362e-05
5,22250,0.2162279635667801,9.808240369586099e-05
5,22300,0.21541195642203093,9.807363414574231e-05
5,22350,0.2013656608760357,9.806484498274533e-05
5,22400,0.2644329108297825,9.805603621045584e-05
5,22450,0.2362903133034706,9.804720783246759e-05
5,22500,0.14991900138556957,9.803835985238235e-05
5,22550,0.1757525783032179,9.802949227380988e-05
5,22600,0.10988677758723497,9.802060510036795e-05
5,22650,0.1933962181210518,9.801169833568227e-05
5,22700,0.23432359471917152,9.800277198338663e-05
5,22750,0.2634156495332718,9.799382604712275e-05
5,22800,0.12520891800522804,9.798486053054036e-05
5,22850,0.17121870070695877,9.797587543729715e-05
5,22900,0.1493318248540163,9.796687077105886e-05
5,22950,0.19688015058636665,9.795784653549914e-05
5,23000,0.15866655856370926,9.794880273429968e-05
5,23050,0.19672798551619053,9.793973937115013e-05
5,23100,0.19149630889296532,9.793065644974811e-05
5,23150,0.2305258922278881,9.792155397379923e-05
5,23200,0.20641357451677322,9.79124319470171e-05
5,23250,0.20884199813008308,9.790329037312328e-05
5,23300,0.20378008298575878,9.78941292558473e-05
5,23350,0.22510936111211777,9.788494859892668e-05
5,23400,0.18419076688587666,9.787574840610691e-05
5,23450,0.14478220604360104,9.786652868114143e-05
5,23500,0.16129439137876034,9.785728942779169e-05
5,23550,0.24414606764912605,9.784803064982707e-05
5,23600,0.29400019720196724,9.783875235102491e-05
5,23650,0.1355169229209423,9.782945453517056e-05
5,23700,0.2632158175110817,9.782013720605727e-05
5,23750,0.19959720596671104,9.781080036748633e-05
5,23800,0.2704044505953789,9.780144402326689e-05
5,23850,0.17953382804989815,9.779206817721617e-05
5,23900,0.13574788346886635,9.778267283315924e-05
5,23950,0.13610262051224709,9.77732579949292e-05
5,24000,0.22925261408090591,9.776382366636705e-05
5,24050,0.1845775730907917,9.775436985132181e-05
5,24100,0.18418440502136946,9.774489655365036e-05
5,24150,0.16372130811214447,9.77354037772176e-05
5,24200,0.16674624010920525,9.772589152589636e-05
5,24250,0.1473579127341509,9.771635980356739e-05
5,24300,0.17179954424500465,9.770680861411943e-05
5,24350,0.1468201931566,9.76972379614491e-05
5,24400,0.15574318356812,9.768764784946101e-05
5,24450,0.21765169128775597,9.767803828206768e-05
5,24500,0.16007587127387524,9.766840926318961e-05
5,24550,0.23688338696956635,9.765876079675519e-05
5,24600,0.16830754093825817,9.764909288670074e-05
6,24650,0.2331259734928608,9.763940553697057e-05
6,24700,0.2833944372832775,9.762969875151689e-05
6,24750,0.18260372802615166,9.761997253429977e-05
6,24800,0.2699876707047224,9.761022688928734e-05
6,24850,0.22905975580215454,9.760046182045555e-05
6,24900,0.13058293238282204,9.75906773317883e-05
6,24950,0.18780693411827087,9.758087342727747e-05
6,25000,0.1795755960047245,9.75710501109228e-05
6,25050,0.1313762366771698,9.756120738673193e-05
6,25100,0.16979619674384594,9.75513452587205e-05
6,25150,0.14781245775520802,9.754146373091198e-05
6,25200,0.2020004838705063,9.753156280733781e-05
6,25250,0.0908780125901103,9.752164249203735e-05
6,25300,0.14492140524089336,9.75117027890578e-05
6,25350,0.24087657779455185,9.750174370245437e-05
6,25400,0.1848911177366972,9.749176523629008e-05
6,25450,0.20741737633943558,9.748176739463595e-05
6,25500,0.18964498490095139,9.747175018157082e-05
6,25550,0.2228846289217472,9.746171360118148e-05
6,25600,0.12901990860700607,9.745165765756262e-05
6,25650,0.26651401445269585,9.74415823548168e-05
6,25700,0.23053642734885216,9.743148769705453e-05
6,25750,0.13479497469961643,9.742137368839414e-05
6,25800,0.2076866701245308,9.741124033296197e-05
6,25850,0.12278472632169724,9.740108763489211e-05
6,25900,0.1846507526934147,9.739091559832668e-05
6,25950,0.1898727249354124,9.738072422741558e-05
6,26000,0.18308927491307259,9.737051352631664e-05
6,26050,0.20096857100725174,9.736028349919561e-05
6,26100,0.21099480986595154,9.735003415022607e-05
6,26150,0.20681117475032806,9.733976548358953e-05
6,26200,0.1304202824831009,9.732947750347535e-05
6,26250,0.14977711625397205,9.731917021408074e-05
6,26300,0.17455689795315266,9.730884361961085e-05
6,26350,0.20783593505620956,9.72984977242787e-05
6,26400,0.2533600479364395,9.728813253230515e-05
6,26450,0.22801413387060165,9.727774804791893e-05
6,26500,0.17436834052205086,9.726734427535669e-05
6,26550,0.17885408364236355,9.725692121886289e-05
6,26600,0.3103496916592121,9.72464788826899e-05
6,26650,0.15267194248735905,9.723601727109792e-05
6,26700,0.14618331752717495,9.722553638835507e-05
6,26750,0.16039891354739666,9.721503623873727e-05
6,26800,0.22717909142374992,9.720451682652831e-05
6,26850,0.25868992507457733,9.71939781560199e-05
6,26900,0.15483279898762703,9.718342023151154e-05
6,26950,0.19130005314946175,9.71728430573106e-05
6,27000,0.2128806859254837,9.716224663773232e-05
6,27050,0.2247048281133175,9.715163097709978e-05
6,27100,0.2623138204216957,9.714099607974392e-05
6,27150,0.19345469027757645,9.71303419500035e-05
6,27200,0.2578973099589348,9.711966859222518e-05
6,27250,0.30568303167819977,9.71089760107634e-05
6,27300,0.1526332190260291,9.709826420998048e-05
6,27350,0.1793733537197113,9.70875331942466e-05
6,27400,0.18779151141643524,9.707678296793971e-05
6,27450,0.2876211032271385,9.706601353544568e-05
6,27500,0.1922070048749447,9.705522490115817e-05
6,27550,0.20619945228099823,9.704441706947867e-05
6,27600,0.2367291823029518,9.703359004481652e-05
6,27650,0.16805454716086388,9.702274383158889e-05
6,27700,0.1507605342194438,9.701187843422077e-05
6,27750,0.13052948378026485,9.700099385714496e-05
6,27800,0.20169472228735685,9.699009010480214e-05
6,27850,0.2983429953455925,9.697916718164074e-05
6,27900,0.1941113919019699,9.696822509211708e-05
6,27950,0.22991223260760307,9.695726384069524e-05
6,28000,0.21880227327346802,9.694628343184716e-05
6,28050,0.21273266151547432,9.693528387005257e-05
6,28100,0.237853916361928,9.692426515979902e-05
